ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,apnea,tags,notes
2024-06-15T20:59:59-04:00,"Friday, Jun 14, 2024","Saturday, Jun 15, 2024",2024-06-15 00:45:00,2024-06-15 08:28:00,08:06:00,00:25:00,00:00:00,2,07:41:00,06:55:42,94.6,92.7,04:44:38,04:37:21,00:45:19,01:04:58,65.4,58.2,75.1,66.6,66.0,54.3,136,88,49,58,,,,,,,,,
2024-06-16T20:59:59-04:00,"Saturday, Jun 15, 2024","Sunday, Jun 16, 2024",2024-06-15 22:46:00,2024-06-16 09:48:00,11:02:00,01:07:00,00:00:00,1,09:55:00,07:19:08,89.9,93.5,07:36:57,05:04:31,04:24:27,01:42:45,51.7,57.1,67.8,66.4,50.0,53.7,136,100,75,62,,,,,,,,,
2024-06-17T20:59:59-04:00,"Sunday, Jun 16, 2024","Monday, Jun 17, 2024",2024-06-16 21:30:00,2024-06-17 06:45:00,09:15:00,00:10:00,00:00:00,1,09:05:00,07:41:34,98.2,94.4,07:19:58,05:29:44,04:07:44,01:55:34,50.5,56.3,55.7,66.5,44.0,52.6,92,95,64,61,,,,,,,,,
2024-06-18T20:59:59-04:00,"Monday, Jun 17, 2024","Tuesday, Jun 18, 2024",2024-06-17 21:57:00,2024-06-18 06:36:00,08:39:00,00:28:00,00:00:00,1,08:11:00,07:47:42,94.6,93.8,05:28:39,05:37:14,01:03:21,02:04:37,51.0,55.5,57.2,65.2,48.0,51.9,100,98,85,64,,,,,,,,,
2024-06-19T20:59:59-04:00,"Tuesday, Jun 18, 2024","Wednesday, Jun 19, 2024",2024-06-18 22:28:00,2024-06-19 07:00:00,08:32:00,00:57:00,00:00:00,1,07:35:00,07:53:34,88.9,92.2,04:58:01,05:34:31,01:39:32,02:01:18,53.6,55.1,51.8,61.4,55.0,52.6,135,104,90,67,,,,,,,,,
2024-06-20T20:59:59-04:00,"Wednesday, Jun 19, 2024","Thursday, Jun 20, 2024",2024-06-19 22:15:00,2024-06-20 06:46:00,08:31:00,00:57:00,00:00:00,1,07:34:00,08:02:25,88.8,90.7,05:15:18,05:41:10,00:00:00,01:44:58,52.7,55.0,60.4,62.0,46.0,51.3,76,105,72,69,,,,,,,,,
2024-06-21T20:59:59-04:00,"Thursday, Jun 20, 2024","Friday, Jun 21, 2024",2024-06-20 21:27:00,2024-06-21 07:44:00,10:17:00,02:22:00,00:00:00,1,07:55:00,08:16:34,77.0,90.3,05:26:35,05:50:01,02:02:35,02:00:25,55.2,54.3,65.8,62.0,52.0,51.6,78,108,68,72,,,,,,,,,
2024-06-22T20:59:59-04:00,"Friday, Jun 21, 2024","Saturday, Jun 22, 2024",2024-06-22 00:49:00,2024-06-22 10:59:00,10:25:00,01:25:00,00:00:00,2,09:00:00,08:27:51,86.1,89.1,06:07:40,06:01:53,00:30:26,01:58:17,66.3,54.4,68.5,61.0,59.0,50.6,85,100,54,73,,,,,,,,,
2024-06-23T20:59:59-04:00,"Saturday, Jun 22, 2024","Sunday, Jun 23, 2024",2024-06-23 00:15:00,2024-06-23 09:32:00,09:17:00,00:55:00,00:00:00,1,08:22:00,08:14:34,90.1,89.1,05:08:55,05:40:44,01:58:07,01:37:23,51.7,54.4,93.1,64.6,49.0,50.4,71,91,58,70,,,,,,,,,
2024-06-24T20:59:59-04:00,"Sunday, Jun 23, 2024","Monday, Jun 24, 2024",2024-06-24 01:27:00,2024-06-24 07:27:00,06:00:00,00:55:00,00:00:00,1,05:05:00,07:40:17,84.7,87.2,03:27:33,05:07:32,00:58:06,01:10:18,50.8,54.5,62.4,65.6,48.0,51.0,181,104,47,68,,,,,,,,,
2024-06-25T20:59:59-04:00,"Monday, Jun 24, 2024","Tuesday, Jun 25, 2024",2024-06-24 23:11:00,2024-06-25 06:39:00,07:28:00,00:01:00,00:00:00,1,07:27:00,07:34:00,99.8,87.9,05:58:45,05:11:50,02:55:36,01:26:20,48.0,54.0,57.0,65.6,48.0,51.0,95,103,71,66,,,,,,,,,
2024-06-26T20:59:59-04:00,"Tuesday, Jun 25, 2024","Wednesday, Jun 26, 2024",2024-06-26 00:07:00,2024-06-26 06:45:00,06:38:00,00:01:00,00:00:00,1,06:37:00,07:25:42,99.7,89.5,04:57:04,05:11:41,02:32:42,01:33:56,48.2,53.3,50.3,65.4,48.0,50.0,91,97,65,62,,,,,,,,,
2024-06-27T20:59:59-04:00,"Wednesday, Jun 26, 2024","Thursday, Jun 27, 2024",2024-06-27 00:00:00,2024-06-27 06:47:00,06:47:00,00:14:00,00:00:00,1,06:33:00,07:17:00,96.6,90.6,04:34:39,05:05:53,00:00:00,01:33:56,50.3,52.9,,,46.0,50.0,73,96,66,61,,,,,,,,,
2024-07-02T20:59:59-04:00,"Monday, Jul 1, 2024","Tuesday, Jul 2, 2024",2024-07-01 23:42:00,2024-07-02 07:00:00,07:18:00,01:41:00,00:00:00,1,05:37:00,06:57:17,76.9,90.6,03:35:45,04:50:03,01:13:16,01:26:53,50.4,52.2,55.4,64.8,48.0,49.4,71,95,54,59,,,,,,,,,
2024-07-03T20:59:59-04:00,"Tuesday, Jul 2, 2024","Wednesday, Jul 3, 2024",2024-07-02 22:51:00,2024-07-03 06:51:00,08:00:00,02:21:00,00:00:00,1,05:39:00,06:28:34,70.6,88.4,03:50:44,04:30:29,00:48:26,01:29:27,51.6,50.1,53.2,62.6,50.0,48.1,57,91,49,59,,,,,,,,,
2024-07-04T20:59:59-04:00,"Wednesday, Jul 3, 2024","Thursday, Jul 4, 2024",2024-07-03 23:54:00,2024-07-04 06:42:00,06:48:00,00:46:00,00:00:00,1,06:02:00,06:08:34,88.7,88.2,04:06:20,04:21:33,00:31:29,01:17:05,49.4,49.8,49.6,56.4,48.0,48.0,88,94,76,61,,,,,,,,,
2024-07-05T20:59:59-04:00,"Thursday, Jul 4, 2024","Friday, Jul 5, 2024",2024-07-04 23:31:00,2024-07-05 08:17:00,08:46:00,00:46:00,00:00:00,1,08:00:00,06:33:34,91.3,89.1,04:41:22,04:32:05,00:00:00,01:08:47,50.7,49.8,57.2,55.7,52.0,48.6,78,79,57,63,,,,,,,,,
2024-07-06T20:59:59-04:00,"Friday, Jul 5, 2024","Saturday, Jul 6, 2024",2024-07-06 00:25:00,2024-07-06 10:35:00,10:10:00,01:29:00,00:00:00,1,08:41:00,06:44:08,85.4,87.0,06:04:33,04:32:55,00:48:51,00:50:40,55.6,50.9,60.1,56.1,51.0,49.0,84,77,57,61,,,,,,,,,
2024-07-07T20:59:59-04:00,"Saturday, Jul 6, 2024","Sunday, Jul 7, 2024",2024-07-07 00:21:00,2024-07-07 07:13:00,06:52:00,00:31:00,00:00:00,1,06:21:00,06:41:51,92.5,86.0,03:52:22,04:23:41,00:15:52,00:31:07,82.3,55.8,96.3,62.7,53.0,49.7,75,75,38,57,,,,,,,,,
2024-07-08T20:59:59-04:00,"Sunday, Jul 7, 2024","Monday, Jul 8, 2024",2024-07-07 23:27:00,2024-07-08 06:32:00,07:05:00,01:16:00,00:00:00,1,05:49:00,06:35:34,82.1,83.9,04:17:08,04:21:10,01:51:03,00:46:59,58.3,56.9,67.3,62.7,48.0,50.0,85,77,72,58,,,,,,,,,
2024-07-09T20:59:59-04:00,"Monday, Jul 8, 2024","Tuesday, Jul 9, 2024",2024-07-08 22:43:00,2024-07-09 07:00:00,08:17:00,00:10:00,00:00:00,1,08:07:00,06:57:00,98.0,86.9,06:12:51,04:43:37,03:39:56,01:07:56,52.4,57.2,54.2,62.6,55.0,51.0,67,76,51,57,,,,,,,,,
2024-07-10T20:59:59-04:00,"Tuesday, Jul 9, 2024","Wednesday, Jul 10, 2024",2024-07-09 23:06:00,2024-07-10 06:44:00,07:38:00,01:55:00,00:00:00,1,05:43:00,06:57:34,74.9,87.6,03:52:39,04:43:53,01:08:36,01:10:49,52.3,57.3,55.1,62.8,51.0,51.1,63,77,55,58,,,,,,,,,
2024-07-11T20:59:59-04:00,"Wednesday, Jul 10, 2024","Thursday, Jul 11, 2024",2024-07-10 23:30:00,2024-07-11 06:50:00,07:20:00,00:36:00,00:00:00,1,06:44:00,07:03:34,91.8,88.0,04:21:50,04:46:06,00:31:05,01:10:46,54.9,58.1,52.1,63.2,53.0,51.9,65,74,61,56,,,,,,,,,
2024-07-12T20:59:59-04:00,"Thursday, Jul 11, 2024","Friday, Jul 12, 2024",2024-07-11 22:12:00,2024-07-12 06:50:00,08:38:00,00:27:00,00:00:00,1,08:11:00,07:05:08,94.8,88.5,05:32:15,04:53:22,00:00:00,01:10:46,54.2,58.6,84.7,67.1,53.0,52.0,68,72,46,54,,,,,,,,,
2024-07-13T20:59:59-04:00,"Friday, Jul 12, 2024","Saturday, Jul 13, 2024",2024-07-13 00:19:00,2024-07-13 12:00:00,11:41:00,02:12:00,00:00:00,1,09:29:00,07:12:00,81.2,87.9,06:43:12,04:58:54,03:19:55,01:32:21,61.5,59.4,68.4,68.3,54.0,52.4,150,82,59,55,,,,,,,,,
2024-07-14T20:59:59-04:00,"Saturday, Jul 13, 2024","Sunday, Jul 14, 2024",2024-07-14 00:45:00,2024-07-14 10:20:00,09:35:00,01:36:00,00:00:00,1,07:59:00,07:26:00,83.3,86.6,04:49:58,05:07:07,01:01:48,01:38:54,58.8,56.0,62.9,63.5,49.0,51.9,188,98,98,63,,,,,,,,,
2024-07-15T20:59:59-04:00,"Sunday, Jul 14, 2024","Monday, Jul 15, 2024",2024-07-14 23:28:00,2024-07-15 08:07:00,08:39:00,00:51:00,00:00:00,1,07:48:00,07:43:00,90.2,87.7,04:37:32,05:10:02,00:58:30,01:31:24,52.5,55.2,58.1,62.2,48.0,51.9,153,108,57,61,,,,,,,,,
2024-07-16T20:59:59-04:00,"Monday, Jul 15, 2024","Tuesday, Jul 16, 2024",2024-07-16 00:40:00,2024-07-16 09:04:00,08:24:00,01:20:00,00:00:00,1,07:04:00,07:34:00,84.1,85.8,04:24:34,04:54:34,00:00:00,00:59:59,68.6,57.5,67.1,64.1,57.0,52.1,60,106,44,60,,,,,,,,,
2024-07-17T20:59:59-04:00,"Tuesday, Jul 16, 2024","Wednesday, Jul 17, 2024",2024-07-16 23:46:00,2024-07-17 07:00:00,07:14:00,00:09:00,00:00:00,1,07:05:00,07:45:42,97.9,89.0,04:03:12,04:56:05,01:15:54,01:01:01,47.1,56.8,54.6,64.0,44.0,51.1,70,107,57,60,,,,,,,,,
2024-07-18T20:59:59-04:00,"Wednesday, Jul 17, 2024","Thursday, Jul 18, 2024",2024-07-17 22:44:00,2024-07-18 06:45:00,08:01:00,00:11:00,00:00:00,1,07:50:00,07:55:08,97.7,89.9,05:15:59,05:03:49,01:00:39,01:05:15,48.7,55.9,51.2,63.9,46.0,50.1,71,108,56,60,,,,,,,,,
2024-07-19T20:59:59-04:00,"Thursday, Jul 18, 2024","Friday, Jul 19, 2024",2024-07-18 22:33:00,2024-07-19 06:32:00,07:59:00,00:10:00,00:00:00,1,07:49:00,07:52:00,97.9,90.3,05:29:08,05:03:22,01:23:45,01:17:12,48.2,55.1,74.2,62.4,45.0,49.0,118,116,79,64,,,,,,,,,
2024-07-20T20:59:59-04:00,"Friday, Jul 19, 2024","Saturday, Jul 20, 2024",2024-07-20 01:09:00,2024-07-20 08:04:00,06:55:00,00:01:00,00:00:00,1,06:54:00,07:29:51,99.8,93.0,04:39:56,04:45:45,01:03:42,00:57:45,67.2,55.9,83.8,64.6,57.0,49.4,246,129,41,62,,,,,,,,,
2024-07-21T20:59:59-04:00,"Saturday, Jul 20, 2024","Sunday, Jul 21, 2024",2024-07-21 00:52:00,2024-07-21 08:32:00,07:40:00,00:35:00,00:00:00,1,07:05:00,07:22:08,92.4,94.3,04:53:25,04:46:15,02:37:24,01:11:24,66.4,57.0,89.9,68.4,59.0,50.9,60,111,47,55,,,,,,,,,
2024-07-22T20:59:59-04:00,"Sunday, Jul 21, 2024","Monday, Jul 22, 2024",2024-07-21 21:20:00,2024-07-22 06:34:00,09:14:00,00:46:00,00:00:00,1,08:28:00,07:27:51,91.7,94.5,06:02:18,04:58:22,03:14:14,01:30:48,50.5,56.7,53.6,67.8,49.0,51.0,112,105,86,59,,,,,,,,,
2024-07-23T20:59:59-04:00,"Monday, Jul 22, 2024","Tuesday, Jul 23, 2024",2024-07-22 22:15:00,2024-07-23 07:00:00,08:45:00,00:07:00,00:00:00,1,08:38:00,07:41:17,98.7,96.6,04:48:11,05:01:44,00:15:42,01:33:02,51.2,54.2,53.2,65.8,50.0,50.0,115,113,85,65,,,,,,,,,
2024-07-24T20:59:59-04:00,"Tuesday, Jul 23, 2024","Wednesday, Jul 24, 2024",2024-07-23 23:30:00,2024-07-24 06:50:00,07:20:00,01:42:00,00:00:00,1,05:38:00,07:28:51,76.8,93.6,03:49:40,04:59:48,00:14:42,01:24:18,54.0,55.2,54.5,65.8,49.0,50.7,118,120,65,66,,,,,,,,,
2024-07-25T20:59:59-04:00,"Wednesday, Jul 24, 2024","Thursday, Jul 25, 2024",2024-07-24 22:40:00,2024-07-25 07:00:00,08:20:00,00:51:00,00:00:00,1,07:29:00,07:25:51,89.8,92.4,05:00:40,04:57:37,00:28:58,01:19:46,51.5,55.6,56.2,66.5,48.0,51.0,81,121,58,66,,,,,,,,,
2024-07-26T20:59:59-04:00,"Thursday, Jul 25, 2024","Friday, Jul 26, 2024",2024-07-25 22:37:00,2024-07-26 07:50:00,09:13:00,00:02:00,00:00:00,1,09:11:00,07:37:34,99.6,92.7,04:58:50,04:53:17,00:15:45,01:10:03,53.4,56.3,57.5,64.1,53.0,52.1,79,116,63,64,,,,,,,,,
2024-07-27T20:59:59-04:00,"Friday, Jul 26, 2024","Saturday, Jul 27, 2024",2024-07-26 22:39:00,2024-07-27 07:08:00,08:29:00,00:45:00,00:00:00,1,07:44:00,07:44:42,91.2,91.5,05:12:08,04:57:53,01:06:17,01:10:26,54.6,54.5,102.8,66.8,51.0,51.3,60,89,51,65,,,,,,,,,
2024-07-28T20:59:59-04:00,"Saturday, Jul 27, 2024","Sunday, Jul 28, 2024",2024-07-28 01:30:00,2024-07-28 09:12:00,07:42:00,01:11:00,00:00:00,1,06:31:00,07:39:51,84.6,90.3,04:10:53,04:51:49,01:41:22,01:02:25,62.5,54.0,58.4,62.3,54.0,50.6,51,88,42,64,,,,,,,,,
2024-07-29T20:59:59-04:00,"Sunday, Jul 28, 2024","Monday, Jul 29, 2024",2024-07-28 22:45:00,2024-07-29 07:00:00,08:15:00,01:59:00,00:00:00,1,06:16:00,07:21:00,76.0,88.1,04:18:28,04:36:59,01:02:40,00:43:38,58.0,55.0,,,55.0,51.4,78,83,56,60,,,,,,,,,
2024-07-31T20:59:59-04:00,"Tuesday, Jul 30, 2024","Wednesday, Jul 31, 2024",2024-07-30 23:30:00,2024-07-31 06:33:00,07:03:00,00:00:00,00:00:00,1,07:03:00,07:07:25,100.0,88.3,04:39:38,04:35:46,01:45:45,00:56:29,52.7,55.2,,,49.0,51.3,80,78,50,55,,,,,,,,,
2024-08-02T20:59:59-04:00,"Thursday, Aug 1, 2024","Friday, Aug 2, 2024",2024-08-01 22:15:00,2024-08-02 07:34:00,09:19:00,01:19:00,00:00:00,1,08:00:00,07:27:42,85.9,89.6,05:52:45,04:53:20,03:05:48,01:20:56,52.2,55.0,57.2,68.9,51.0,51.6,96,75,64,55,,,,,,,,,
2024-08-03T20:59:59-04:00,"Friday, Aug 2, 2024","Saturday, Aug 3, 2024",2024-08-03 00:30:00,2024-08-03 10:16:00,09:46:00,01:54:00,00:00:00,1,07:52:00,07:31:00,80.5,88.3,05:44:18,04:59:34,00:15:44,01:19:03,60.5,56.3,62.8,69.8,55.0,52.6,122,81,71,57,,,,,,,,,
2024-08-04T20:59:59-04:00,"Saturday, Aug 3, 2024","Sunday, Aug 4, 2024",2024-08-04 01:37:00,2024-08-04 10:15:00,08:38:00,01:02:00,00:00:00,1,07:36:00,07:17:25,88.0,86.6,04:40:07,04:56:54,00:15:43,01:19:02,62.6,57.6,95.6,75.3,55.0,52.9,68,79,49,55,,,,,,,,,
2024-08-05T20:59:59-04:00,"Sunday, Aug 4, 2024","Monday, Aug 5, 2024",2024-08-05 00:20:00,2024-08-05 08:47:00,08:57:00,00:56:00,00:00:00,2,08:01:00,07:19:51,89.0,86.3,06:24:54,05:07:18,03:50:27,01:42:29,67.4,59.4,80.5,72.1,70.0,55.6,57,79,39,53,,,,,,,,,
2024-08-06T20:59:59-04:00,"Monday, Aug 5, 2024","Tuesday, Aug 6, 2024",2024-08-05 22:38:00,2024-08-06 06:43:00,08:05:00,01:16:00,00:00:00,1,06:49:00,07:22:25,84.3,86.2,04:54:28,05:13:31,02:05:51,01:45:59,53.8,58.2,54.8,71.6,49.0,54.9,95,85,77,58,,,,,,,,,
2024-08-07T20:59:59-04:00,"Tuesday, Aug 6, 2024","Wednesday, Aug 7, 2024",2024-08-06 23:14:00,2024-08-07 06:52:00,07:38:00,00:00:00,00:00:00,1,07:38:00,07:34:08,100.0,89.7,04:47:11,05:17:37,00:59:06,01:45:29,52.7,57.4,54.0,68.6,48.0,53.9,67,83,52,58,,,,,,,,,
2024-08-08T20:59:59-04:00,"Wednesday, Aug 7, 2024","Thursday, Aug 8, 2024",2024-08-07 22:34:00,2024-08-08 07:00:00,08:26:00,00:47:00,00:00:00,1,07:39:00,07:39:17,90.7,88.3,05:16:36,05:22:54,01:16:30,01:41:18,50.5,57.1,54.3,65.6,51.0,54.1,68,82,63,59,,,,,,,,,
2024-08-09T20:59:59-04:00,"Thursday, Aug 8, 2024","Friday, Aug 9, 2024",2024-08-08 22:45:00,2024-08-09 07:37:00,17:44:00,02:28:00,00:00:00,2,15:16:00,08:41:34,86.1,88.4,09:35:19,05:54:42,00:00:00,01:14:45,52.1,57.1,,,52.0,54.3,107,83,85,62,,,,,,,,,
2024-08-12T20:59:59-04:00,"Sunday, Aug 11, 2024","Monday, Aug 12, 2024",2024-08-11 22:45:00,2024-08-12 07:00:00,08:15:00,01:13:00,00:00:00,1,07:02:00,08:34:25,85.3,89.1,04:38:44,05:45:20,02:25:31,01:33:18,51.6,55.8,55.8,67.2,47.0,53.1,88,78,75,63,,,,,,,,,
2024-08-13T20:59:59-04:00,"Monday, Aug 12, 2024","Tuesday, Aug 13, 2024",2024-08-12 22:31:00,2024-08-13 06:44:00,08:13:00,00:26:00,00:00:00,1,07:47:00,08:36:00,94.7,90.0,05:09:59,05:49:36,01:30:23,01:43:58,50.1,54.0,56.9,61.6,48.0,52.1,106,84,90,69,,,,,,,,,
2024-08-14T20:59:59-04:00,"Tuesday, Aug 13, 2024","Wednesday, Aug 14, 2024",2024-08-13 22:27:00,2024-08-14 07:00:00,08:33:00,01:52:00,00:00:00,1,06:41:00,08:24:34,78.2,88.5,04:12:31,05:30:41,00:28:39,01:15:08,59.8,52.9,,,56.0,50.1,95,89,73,74,,,,,,,,,
2024-08-16T20:59:59-04:00,"Thursday, Aug 15, 2024","Friday, Aug 16, 2024",2024-08-15 23:30:00,2024-08-16 08:15:00,08:45:00,01:27:00,00:00:00,1,07:18:00,08:28:42,83.4,88.3,05:10:07,05:32:55,02:52:04,01:21:44,53.9,53.0,66.6,62.5,52.0,50.6,62,85,52,70,,,,,,,,,
2024-08-17T20:59:59-04:00,"Friday, Aug 16, 2024","Saturday, Aug 17, 2024",2024-08-17 00:00:00,2024-08-17 08:41:00,09:00:00,00:59:00,00:00:00,2,08:01:00,08:32:00,88.7,86.7,04:57:27,05:34:23,00:00:00,01:13:18,67.8,55.1,,,61.0,52.4,97,89,60,71,,,,,,,,,
2024-08-19T20:59:59-04:00,"Sunday, Aug 18, 2024","Monday, Aug 19, 2024",2024-08-18 23:30:00,2024-08-19 06:51:00,07:21:00,01:04:00,00:00:00,1,06:17:00,08:20:17,85.5,86.0,04:22:33,05:26:40,01:49:58,01:18:05,58.0,56.2,75.8,72.7,48.0,52.0,118,96,68,72,,,,,,,,,
2024-08-20T20:59:59-04:00,"Monday, Aug 19, 2024","Tuesday, Aug 20, 2024",2024-08-19 23:15:00,2024-08-20 06:36:00,07:21:00,00:33:00,00:00:00,1,06:48:00,07:07:42,92.5,86.9,05:44:32,04:53:42,03:15:50,01:46:03,54.2,56.5,54.5,69.7,48.0,51.4,87,93,65,69,,,,,,,,,
2024-08-21T20:59:59-04:00,"Tuesday, Aug 20, 2024","Wednesday, Aug 21, 2024",2024-08-20 23:00:00,2024-08-21 05:48:00,06:48:00,00:25:00,00:00:00,1,06:23:00,07:02:08,93.9,88.1,04:39:36,04:53:49,00:00:00,01:25:16,56.9,57.3,58.8,70.2,48.0,51.6,79,92,62,67,,,,,,,,,
2024-08-22T20:59:59-04:00,"Wednesday, Aug 21, 2024","Thursday, Aug 22, 2024",2024-08-21 22:44:00,2024-08-22 06:37:00,07:53:00,00:43:00,00:00:00,1,07:10:00,06:56:51,90.9,87.6,05:42:14,04:58:26,02:23:20,01:32:50,51.6,57.5,51.7,69.4,49.0,51.7,57,85,52,62,,,,,,,,,
2024-08-23T20:59:59-04:00,"Thursday, Aug 22, 2024","Friday, Aug 23, 2024",2024-08-22 22:15:00,2024-08-23 08:21:00,10:06:00,00:43:00,00:00:00,1,09:23:00,07:20:00,92.9,89.7,05:27:47,05:09:11,00:00:00,01:28:44,53.3,56.5,70.5,68.8,53.0,51.3,80,83,62,60,,,,,,,,,
2024-08-24T20:59:59-04:00,"Friday, Aug 23, 2024","Saturday, Aug 24, 2024",2024-08-23 22:38:00,2024-08-24 08:51:00,10:13:00,01:58:00,00:00:00,1,08:15:00,07:28:08,80.8,89.3,05:17:39,05:10:15,02:07:45,01:22:24,50.8,56.1,55.4,67.2,53.0,51.4,63,83,51,60,,,,,,,,,
2024-08-25T20:59:59-04:00,"Saturday, Aug 24, 2024","Sunday, Aug 25, 2024",2024-08-25 02:30:00,2024-08-25 10:28:00,07:58:00,01:16:00,00:00:00,1,06:42:00,07:16:51,84.1,88.6,04:14:44,05:04:09,00:00:00,01:22:24,72.0,56.7,73.5,62.9,62.0,51.6,58,78,33,56,,,,,,,,,
2024-08-26T20:59:59-04:00,"Sunday, Aug 25, 2024","Monday, Aug 26, 2024",2024-08-25 21:30:00,2024-08-26 06:25:00,08:55:00,00:40:00,00:00:00,1,08:15:00,07:33:42,92.5,89.7,05:22:48,05:12:46,02:07:45,01:24:57,59.3,56.9,58.8,60.4,48.0,51.6,73,71,55,54,,,,,,,,,
2024-08-27T20:59:59-04:00,"Monday, Aug 26, 2024","Tuesday, Aug 27, 2024",2024-08-26 23:02:00,2024-08-27 06:17:00,07:15:00,00:13:00,00:00:00,1,07:02:00,07:35:42,97.0,90.3,04:46:56,05:04:32,02:30:43,01:18:30,46.0,55.7,,,44.0,51.0,84,71,67,54,,,,,,,,,
2024-08-29T20:59:59-04:00,"Wednesday, Aug 28, 2024","Thursday, Aug 29, 2024",2024-08-28 22:47:00,2024-08-29 06:46:00,07:59:00,01:06:00,00:00:00,1,06:53:00,07:40:00,86.2,89.2,04:18:23,05:01:30,02:17:40,01:38:10,51.6,54.9,53.9,62.3,55.0,52.0,78,70,65,55,,,,,,,,,
2024-08-30T20:59:59-04:00,"Thursday, Aug 29, 2024","Friday, Aug 30, 2024",2024-08-29 22:02:00,2024-08-30 08:20:00,10:18:00,00:59:00,00:00:00,1,09:19:00,07:58:25,90.5,89.1,05:33:15,05:00:13,00:15:32,01:19:55,54.6,55.4,65.3,64.3,50.0,52.1,88,75,67,57,,,,,,,,,
2024-08-31T20:59:59-04:00,"Friday, Aug 30, 2024","Saturday, Aug 31, 2024",2024-08-31 02:06:00,2024-08-31 10:06:00,08:00:00,02:08:00,00:00:00,1,05:52:00,07:28:17,73.3,86.3,04:13:23,04:49:35,00:00:00,01:19:55,69.4,57.7,70.9,64.3,55.0,52.4,117,80,46,55,,,,,,,,,
2024-09-01T20:59:59-04:00,"Saturday, Aug 31, 2024","Sunday, Sep 1, 2024",2024-09-01 01:04:00,2024-09-01 08:59:00,07:55:00,00:24:00,00:00:00,1,07:31:00,07:22:00,94.9,88.4,04:48:05,04:45:22,00:46:39,01:08:19,64.3,59.6,94.0,69.8,55.0,52.7,62,80,41,54,,,,,,,,,
2024-09-02T20:59:59-04:00,"Sunday, Sep 1, 2024","Monday, Sep 2, 2024",2024-09-02 01:15:00,2024-09-02 10:45:00,09:30:00,00:39:00,00:00:00,1,08:51:00,07:40:25,93.2,89.7,05:57:53,05:00:06,02:08:44,01:26:43,58.4,57.7,,,50.0,51.0,66,81,43,55,,,,,,,,,
2024-09-04T20:59:59-04:00,"Tuesday, Sep 3, 2024","Wednesday, Sep 4, 2024",2024-09-03 21:52:00,2024-09-04 06:17:00,08:25:00,00:24:00,00:00:00,1,08:01:00,07:38:25,95.2,90.1,05:51:30,05:04:12,02:35:10,01:30:38,50.0,56.3,54.6,69.5,47.0,50.9,83,83,71,57,,,,,,,,,
2024-09-05T20:59:59-04:00,"Wednesday, Sep 4, 2024","Thursday, Sep 5, 2024",2024-09-04 23:11:00,2024-09-05 06:17:00,07:06:00,01:02:00,00:00:00,1,06:04:00,07:30:08,85.4,88.4,04:34:24,05:02:25,01:06:11,01:18:33,49.8,56.9,,,49.0,51.6,78,82,71,58,,,,,,,,,
2024-09-07T20:59:59-04:00,"Friday, Sep 6, 2024","Saturday, Sep 7, 2024",2024-09-07 02:12:00,2024-09-07 11:41:00,09:29:00,00:30:00,00:00:00,1,08:59:00,07:48:08,94.7,89.6,06:36:08,05:22:06,03:04:48,01:25:17,50.3,56.7,,,51.0,51.0,104,85,82,60,,,,,,,,,
2024-09-09T20:59:59-04:00,"Sunday, Sep 8, 2024","Monday, Sep 9, 2024",2024-09-08 23:01:00,2024-09-09 06:49:00,07:48:00,00:23:00,00:00:00,1,07:25:00,07:31:51,95.1,90.3,04:44:44,05:15:10,02:18:06,01:42:48,49.1,55.9,57.5,71.7,44.0,50.1,122,90,95,64,,,,,,,,,
2024-09-10T20:59:59-04:00,"Monday, Sep 9, 2024","Tuesday, Sep 10, 2024",2024-09-09 22:30:00,2024-09-10 06:50:00,08:20:00,00:14:00,00:00:00,1,08:06:00,07:51:00,97.2,93.7,06:01:14,05:30:34,02:16:41,02:02:19,50.4,53.2,55.5,69.5,59.0,50.7,142,94,80,69,,,,,,,,,
2024-09-11T20:59:59-04:00,"Tuesday, Sep 10, 2024","Wednesday, Sep 11, 2024",2024-09-10 23:51:00,2024-09-11 07:01:00,07:10:00,00:00:00,00:00:00,1,07:10:00,07:48:00,100.0,94.4,04:56:26,05:31:46,00:29:39,01:59:54,53.1,51.6,61.7,64.9,53.0,50.4,68,95,59,72,,,,,,,,,
2024-09-12T20:59:59-04:00,"Wednesday, Sep 11, 2024","Thursday, Sep 12, 2024",2024-09-12 00:45:00,2024-09-12 08:28:00,07:43:00,00:25:00,00:00:00,1,07:18:00,07:34:42,94.6,94.6,05:04:22,05:24:07,00:00:00,01:41:30,68.3,53.0,64.5,63.4,66.0,52.7,67,95,41,71,,,,,,,,,
2024-09-13T20:59:59-04:00,"Thursday, Sep 12, 2024","Friday, Sep 13, 2024",2024-09-12 21:52:00,2024-09-13 08:45:00,10:53:00,01:37:00,00:00:00,1,09:16:00,07:45:25,85.1,93.2,06:52:01,05:32:46,03:20:47,01:48:01,51.0,53.2,56.4,63.6,51.0,53.3,88,96,65,70,,,,,,,,,
